routerSerial,ri,action,movement,fall,battery,count,label,routerTime,loc_label
B8-27-EB-DB-FE-98,-60,2,32,0,100,250,0,1595323801963,Dining
B8-27-EB-6A-B8-0B,-95,2,32,0,100,250,0,1595323802196,Dining
B8-27-EB-C0-BC-B1,-89,4,35,0,100,252,0,1595323804432,Dining
B8-27-EB-C0-BC-B1,-82,2,12,0,100,0,0,1595323805868,Dining
B8-27-EB-C0-BC-B1,-89,2,21,0,100,3,0,1595323806317,Dining
B8-27-EB-6A-B8-0B,-89,4,34,0,100,5,0,1595323806848,Dining
B8-27-EB-C0-BC-B1,-74,4,34,0,100,5,0,1595323806957,Dining
B8-27-EB-6A-B8-0B,-92,2,31,0,100,6,0,1595323807350,Dining
B8-27-EB-DB-FE-98,-87,2,28,0,100,4,0,1595323806962,Dining
B8-27-EB-DB-FE-98,-77,2,31,0,100,6,0,1595323807925,Dining
B8-27-EB-6A-B8-0B,-77,4,23,0,100,8,0,1595323808289,Dining
B8-27-EB-C0-BC-B1,-95,2,22,0,100,10,0,1595323809431,Dining
B8-27-EB-DB-FE-98,-71,2,23,0,100,9,0,1595323809701,Dining
B8-27-EB-6A-B8-0B,-79,2,25,0,100,12,0,1595323810215,Dining
B8-27-EB-DB-FE-98,-74,4,21,0,100,11,0,1595323810158,Dining
B8-27-EB-C0-BC-B1,-85,2,25,0,100,12,0,1595323810704,Dining
B8-27-EB-C0-BC-B1,-79,2,14,0,100,15,0,1595323811685,Dining
B8-27-EB-C0-BC-B1,-74,4,14,0,100,17,1,1595323813697,Pantry
B8-27-EB-C0-BC-B1,-76,2,19,0,100,21,1,1595323814639,Pantry
B8-27-EB-C0-BC-B1,-73,2,25,0,100,24,1,1595323816022,Pantry
B8-27-EB-C0-BC-B1,-81,4,43,0,100,26,1,1595323817085,Pantry
B8-27-EB-6A-B8-0B,-83,2,38,0,100,25,1,1595323817416,Pantry
B8-27-EB-C0-BC-B1,-87,2,2,0,100,29,1,1595323818351,Pantry
B8-27-EB-C0-BC-B1,-87,2,0,0,100,32,1,1595323820247,Pantry
B8-27-EB-C0-BC-B1,-77,3,0,0,100,33,1,1595323820945,Pantry
B8-27-EB-C0-BC-B1,-85,2,0,0,100,37,1,1595323822676,Pantry
B8-27-EB-D5-33-8B,-82,2,22,0,100,38,1,1595323823204,Pantry
B8-27-EB-C0-BC-B1,-75,2,51,0,100,40,1,1595323823665,Pantry
B8-27-EB-C0-BC-B1,-82,2,8,0,100,43,1,1595323825430,Pantry
B8-27-EB-DB-FE-98,-85,2,5,0,100,44,1,1595323825568,Pantry
B8-27-EB-C0-BC-B1,-76,2,4,0,100,45,1,1595323826051,Pantry
B8-27-EB-C0-BC-B1,-84,2,4,0,100,55,1,1595323830830,Pantry
B8-27-EB-C0-BC-B1,-87,2,6,0,100,50,1,1595323828879,Pantry
B8-27-EB-C0-BC-B1,-92,4,20,0,100,59,1,1595323832750,Pantry
B8-27-EB-C0-BC-B1,-81,2,19,0,100,65,2,1595323835643,Toilet
B8-27-EB-C0-BC-B1,-83,2,4,0,100,67,2,1595323836711,Toilet
B8-27-EB-C0-BC-B1,-93,2,5,0,100,69,2,1595323838083,Toilet
B8-27-EB-C0-BC-B1,-84,2,1,0,100,72,2,1595323838997,Toilet
B8-27-EB-C0-BC-B1,-85,2,0,0,100,75,2,1595323840434,Toilet
B8-27-EB-C0-BC-B1,-92,2,1,0,100,76,2,1595323840913,Toilet
B8-27-EB-C0-BC-B1,-73,2,15,0,100,81,2,1595323844054,Toilet
B8-27-EB-C0-BC-B1,-85,4,25,0,100,89,2,1595323847211,Toilet
B8-27-EB-C0-BC-B1,-90,2,5,0,100,102,2,1595323853390,Toilet
B8-27-EB-C0-BC-B1,-84,2,2,0,100,105,2,1595323854875,Toilet
B8-27-EB-C0-BC-B1,-83,4,15,0,100,116,2,1595323860218,Toilet
B8-27-EB-6A-B8-0B,-82,2,16,0,100,117,3,1595323860745,Pantry
B8-27-EB-C0-BC-B1,-82,2,16,0,100,117,3,1595323861072,Pantry
B8-27-EB-DB-FE-98,-94,2,16,0,100,117,3,1595323861045,Pantry
B8-27-EB-D5-33-8B,-84,4,6,0,100,119,3,1595323861728,Pantry
B8-27-EB-C0-BC-B1,-89,2,14,0,100,121,3,1595323862512,Pantry
B8-27-EB-C0-BC-B1,-78,2,4,0,100,134,3,1595323868788,Pantry
B8-27-EB-6A-B8-0B,-85,2,10,0,100,140,3,1595323871675,Pantry
B8-27-EB-C0-BC-B1,-82,2,1,0,100,127,3,1595323865646,Pantry
B8-27-EB-C0-BC-B1,-76,2,3,0,100,131,3,1595323867322,Pantry
B8-27-EB-6A-B8-0B,-93,2,12,0,100,141,4,1595323872740,Dining
B8-27-EB-C0-BC-B1,-81,2,10,0,100,144,4,1595323873577,Dining
B8-27-EB-DB-FE-98,-90,2,10,0,100,143,4,1595323873519,Dining
B8-27-EB-6A-B8-0B,-73,2,10,0,100,144,4,1595323873734,Dining
B8-27-EB-7A-0F-BF,-92,2,25,0,100,147,4,1595323875301,Dining
B8-27-EB-6A-B8-0B,-77,2,22,0,100,146,4,1595323875483,Dining
B8-27-EB-C0-BC-B1,-81,2,18,0,100,149,4,1595323876718,Dining
B8-27-EB-6A-B8-0B,-88,4,19,0,100,148,4,1595323876412,Dining
B8-27-EB-DB-FE-98,-79,2,11,0,100,150,4,1595323876841,Dining
B8-27-EB-6A-B8-0B,-95,2,3,0,100,151,4,1595323877375,Dining
B8-27-EB-DB-FE-98,-66,2,5,0,100,152,4,1595323877427,Dining
B8-27-EB-C0-BC-B1,-94,2,1,0,100,158,4,1595323880276,Dining
B8-27-EB-DB-FE-98,-87,2,0,0,100,162,4,1595323883120,Dining
B8-27-EB-6A-B8-0B,-89,2,0,0,100,163,4,1595323883137,Dining
B8-27-EB-DB-FE-98,-77,4,67,0,100,171,4,1595323887443,Dining
B8-27-EB-D5-33-8B,-92,4,15,0,100,178,5,1595323890538,DownHall
B8-27-EB-C0-BC-B1,-85,4,14,0,100,184,5,1595323893085,DownHall
B8-27-EB-D5-33-8B,-89,2,21,0,100,186,5,1595323893708,DownHall
B8-27-EB-D5-33-8B,-75,4,30,0,100,190,5,1595323895674,DownHall
B8-27-EB-D5-33-8B,-79,4,45,0,100,193,5,1595323897554,DownHall
B8-27-EB-D5-33-8B,-71,2,33,0,100,197,5,1595323899228,DownHall
B8-27-EB-D5-33-8B,-85,2,2,0,100,200,5,1595323900911,DownHall
B8-27-EB-6A-B8-0B,-86,2,2,0,100,200,5,1595323901740,DownHall
B8-27-EB-D5-33-8B,-93,2,1,0,100,202,5,1595323902232,DownHall
B8-27-EB-6A-B8-0B,-82,2,16,0,100,203,5,1595323902818,DownHall
B8-27-EB-D5-33-8B,-75,2,24,0,100,208,5,1595323904531,DownHall
B8-27-EB-D5-33-8B,-78,4,27,0,100,212,5,1595323906232,DownHall
B8-27-EB-D5-33-8B,-85,2,0,0,100,217,6,1595323909077,Kitchen
B8-27-EB-D5-33-8B,-82,4,4,0,100,236,6,1595323917740,Kitchen
B8-27-EB-D5-33-8B,-81,2,6,0,100,238,6,1595323918674,Kitchen
B8-27-EB-D5-33-8B,-97,3,8,0,100,248,6,1595323924737,Kitchen
B8-27-EB-D5-33-8B,-77,4,7,0,100,16,6,1595323935664,Kitchen
B8-27-EB-D5-33-8B,-89,2,6,0,100,20,7,1595323936914,Downhall
B8-27-EB-D5-33-8B,-87,2,24,0,100,22,7,1595323937874,Downhall
B8-27-EB-D5-33-8B,-80,2,1,0,100,28,7,1595323941015,Downhall
B8-27-EB-D5-33-8B,-78,2,2,0,100,30,7,1595323942492,Downhall
B8-27-EB-D5-33-8B,-81,4,14,0,100,34,7,1595323943643,Downhall
B8-27-EB-6A-B8-0B,-96,4,14,0,100,34,7,1595323944103,Downhall
B8-27-EB-6A-B8-0B,-84,2,16,0,100,36,7,1595323945241,Downhall
B8-27-EB-D5-33-8B,-83,4,15,0,100,37,7,1595323945392,Downhall
B8-27-EB-D5-33-8B,-82,2,24,0,100,39,7,1595323946247,Downhall
B8-27-EB-6A-B8-0B,-77,4,21,0,100,40,7,1595323946978,Downhall
B8-27-EB-D5-33-8B,-79,2,22,0,100,42,7,1595323947479,Downhall
B8-27-EB-6A-B8-0B,-79,2,28,0,100,41,7,1595323947606,Downhall
B8-27-EB-6A-B8-0B,-83,4,15,0,100,43,7,1595323948007,Downhall
B8-27-EB-6A-B8-0B,-94,2,13,0,100,47,7,1595323949899,Downhall
B8-27-EB-D5-33-8B,-90,2,34,0,100,48,7,1595323950350,Downhall
B8-27-EB-6A-B8-0B,-86,4,33,0,100,49,7,1595323950854,Downhall
B8-27-EB-6A-B8-0B,-78,2,10,0,100,50,7,1595323951331,Downhall
B8-27-EB-D5-33-8B,-90,2,9,0,100,54,7,1595323953235,Downhall
B8-27-EB-D5-33-8B,-87,4,21,0,100,59,7,1595323955628,Downhall
B8-27-EB-D5-33-8B,-69,2,26,0,100,60,7,1595323956567,Downhall
B8-27-EB-C0-BC-B1,-82,4,42,0,100,65,7,1595323958584,Downhall
B8-27-EB-D5-33-8B,-74,4,40,0,100,62,7,1595323958860,Downhall
B8-27-EB-DB-FE-98,-77,4,11,0,100,68,7,1595323960126,Downhall
B8-27-EB-6A-B8-0B,-96,2,19,0,100,67,7,1595323960260,Downhall
B8-27-EB-DB-FE-98,-79,2,6,0,100,69,7,1595323960841,Downhall
B8-27-EB-D5-33-8B,-82,2,7,0,100,74,8,1595323962849,Dining
B8-27-EB-DB-FE-98,-74,2,4,0,100,75,8,1595323963491,Dining
B8-27-EB-D5-33-8B,-85,4,3,0,100,76,8,1595323963830,Dining
B8-27-EB-6A-B8-0B,-92,4,3,0,100,76,8,1595323964490,Dining
B8-27-EB-DB-FE-98,-87,2,9,0,100,77,8,1595323964723,Dining
B8-27-EB-DB-FE-98,-65,4,21,0,100,79,8,1595323965752,Dining
B8-27-EB-DB-FE-98,-76,2,44,0,100,81,8,1595323966643,Dining
B8-27-EB-DB-FE-98,-66,2,28,0,100,84,8,1595323968084,Dining
B8-27-EB-6A-B8-0B,-82,2,28,0,100,84,8,1595323968100,Dining
B8-27-EB-D5-33-8B,-95,2,2,0,100,70,8,1595323961873,Dining
B8-27-EB-DB-FE-98,-70,2,23,0,100,86,8,1595323969003,Dining
B8-27-EB-DB-FE-98,-78,4,56,0,100,88,8,1595323970193,Dining
B8-27-EB-DB-FE-98,-54,2,36,0,100,93,8,1595323972615,Dining
B8-27-EB-DB-FE-98,-57,2,0,0,100,95,8,1595323973364,Dining
B8-27-EB-6A-B8-0B,-95,2,1,0,100,98,8,1595323974823,Dining
B8-27-EB-DB-FE-98,-72,2,1,0,100,98,8,1595323975257,Dining
B8-27-EB-C0-BC-B1,-86,4,41,0,100,105,8,1595323977763,Dining
B8-27-EB-DB-FE-98,-61,2,36,0,100,100,8,1595323975726,Dining
B8-27-EB-DB-FE-98,-91,4,41,0,100,105,8,1595323978089,Dining
B8-27-EB-DB-FE-98,-61,4,27,0,100,102,8,1595323976282,Dining
B8-27-EB-6A-B8-0B,-96,4,24,0,100,108,8,1595323979725,Dining
B8-27-EB-DB-FE-98,-94,2,30,0,100,110,8,1595323980602,Dining
B8-27-EB-6A-B8-0B,-80,4,49,0,100,111,8,1595323980773,Dining
B8-27-EB-D5-33-8B,-84,2,36,0,100,112,8,1595323981260,Dining
B8-27-EB-6A-B8-0B,-65,2,22,0,100,113,8,1595323982526,Dining
B8-27-EB-6A-B8-0B,-75,2,21,0,100,115,9,1595323983479,Living
B8-27-EB-6A-B8-0B,-84,4,21,0,100,120,9,1595323984918,Living
B8-27-EB-6A-B8-0B,-78,2,28,0,100,124,9,1595323986860,Living
B8-27-EB-F2-6B-8A,-94,4,8,0,100,123,9,1595323987270,Living
B8-27-EB-DB-FE-98,-96,2,22,0,100,122,9,1595323987305,Living
B8-27-EB-DB-FE-98,-74,2,27,0,100,125,9,1595323988246,Living
B8-27-EB-F2-6B-8A,-85,2,27,0,100,125,9,1595323988262,Living
B8-27-EB-DB-FE-98,-76,3,0,0,100,127,9,1595323989243,Living
B8-27-EB-6A-B8-0B,-82,2,2,0,100,129,9,1595323989980,Living
B8-27-EB-6A-B8-0B,-71,3,0,0,100,127,9,1595323988698,Living
B8-27-EB-6A-B8-0B,-80,2,28,0,100,132,9,1595323991629,Living
B8-27-EB-F2-6B-8A,-93,3,0,0,100,127,9,1595323991794,Living
B8-27-EB-6A-B8-0B,-82,2,9,0,100,134,9,1595323992599,Living
B8-27-EB-6A-B8-0B,-87,4,4,0,100,136,9,1595323993163,Living
B8-27-EB-6A-B8-0B,-73,2,3,0,100,139,9,1595323994996,Living
B8-27-EB-6A-B8-0B,-86,2,24,0,100,141,9,1595323995483,Living
B8-27-EB-6A-B8-0B,-83,2,18,0,100,143,9,1595323996785,Living
B8-27-EB-F2-6B-8A,-86,4,18,0,100,146,9,1595323997504,Living
B8-27-EB-6A-B8-0B,-78,4,18,0,100,146,9,1595323997879,Living
B8-27-EB-6A-B8-0B,-75,2,6,0,100,148,9,1595323998821,Living
B8-27-EB-6A-B8-0B,-73,2,15,0,100,150,9,1595323999319,Living
B8-27-EB-DB-FE-98,-93,2,6,0,100,148,9,1595323999303,Living
B8-27-EB-F2-6B-8A,-78,2,18,0,100,153,9,1595324000770,Living
B8-27-EB-DB-FE-98,-75,2,15,0,100,150,9,1595324000763,Living
B8-27-EB-6A-B8-0B,-83,2,18,0,100,153,9,1595324001240,Living
B8-27-EB-F2-6B-8A,-84,4,16,0,100,155,9,1595324001771,Living
B8-27-EB-6A-B8-0B,-82,2,2,0,100,156,9,1595324002285,Living
B8-27-EB-DB-FE-98,-81,4,19,0,100,160,9,1595324004589,Living
B8-27-EB-D5-33-8B,-79,3,16,0,100,162,9,1595324005247,Living
B8-27-EB-F2-6B-8A,-79,3,7,0,100,159,9,1595324003779,Living
B8-27-EB-F2-6B-8A,-88,4,19,0,100,160,9,1595324005535,Living
B8-27-EB-6A-B8-0B,-97,4,18,0,100,163,9,1595324006011,Living
B8-27-EB-F2-6B-8A,-80,2,37,0,100,167,9,1595324007555,Living
B8-27-EB-DB-FE-98,-89,4,15,0,100,168,9,1595324008209,Living
B8-27-EB-6A-B8-0B,-77,2,37,0,100,167,9,1595324008246,Living
B8-27-EB-DB-FE-98,-94,2,22,0,100,170,9,1595324009399,Living
B8-27-EB-6A-B8-0B,-75,2,22,0,100,170,9,1595324009864,Living
B8-27-EB-F2-6B-8A,-87,2,34,0,100,172,9,1595324009876,Living
B8-27-EB-6A-B8-0B,-73,2,34,0,100,172,9,1595324010283,Living
B8-27-EB-DB-FE-98,-78,2,34,0,100,172,9,1595324010411,Living
B8-27-EB-F2-6B-8A,-79,2,1,0,100,174,9,1595324010851,Living
B8-27-EB-6A-B8-0B,-84,2,1,0,100,174,9,1595324011797,Living
B8-27-EB-F2-6B-8A,-95,2,1,0,100,174,9,1595324011785,Living
B8-27-EB-F2-6B-8A,-82,4,5,0,100,177,9,1595324012780,Living
B8-27-EB-6A-B8-0B,-87,4,5,0,100,177,9,1595324013236,Living
B8-27-EB-F2-6B-8A,-76,2,34,0,100,179,9,1595324013272,Living
B8-27-EB-F2-6B-8A,-93,2,34,0,100,179,9,1595324013779,Living
B8-27-EB-6A-B8-0B,-77,2,34,0,100,179,9,1595324013857,Living
B8-27-EB-6A-B8-0B,-78,4,5,0,100,177,9,1595324012758,Living
B8-27-EB-F2-6B-8A,-85,2,21,0,100,182,9,1595324014772,Living
B8-27-EB-6A-B8-0B,-85,2,21,0,100,182,9,1595324015136,Living
B8-27-EB-6A-B8-0B,-86,4,26,0,100,184,9,1595324015644,Living
B8-27-EB-DB-FE-98,-77,2,21,0,100,182,9,1595324015562,Living
B8-27-EB-DB-FE-98,-90,4,26,0,100,184,9,1595324016518,Living
B8-27-EB-F2-6B-8A,-81,2,28,0,100,185,9,1595324016783,Living
B8-27-EB-6A-B8-0B,-87,2,28,0,100,189,10,1595324018974,Front
B8-27-EB-AD-32-FA,-79,2,38,0,100,191,10,1595324019084,Front
B8-27-EB-6A-B8-0B,-84,2,36,0,100,192,10,1595324019660,Front
B8-27-EB-22-6B-12,-77,4,31,0,100,193,10,1595324020137,Front
B8-27-EB-AD-32-FA,-91,2,31,0,100,194,10,1595324020902,Front
B8-27-EB-22-6B-12,-92,2,32,0,100,195,10,1595324020922,Front
B8-27-EB-6A-B8-0B,-94,2,31,0,100,194,10,1595324020937,Front
B8-27-EB-AD-32-FA,-86,4,32,0,100,196,10,1595324021383,Front
B8-27-EB-AD-32-FA,-79,2,28,0,100,189,10,1595324018291,Front
B8-27-EB-6A-B8-0B,-91,4,32,0,100,196,10,1595324021898,Front
B8-27-EB-7A-0F-BF,-84,2,41,0,100,197,10,1595324021883,Front
B8-27-EB-AD-32-FA,-75,4,37,0,100,199,10,1595324023036,Front
B8-27-EB-7A-0F-BF,-81,2,1,0,100,203,10,1595324025261,Front
B8-27-EB-AD-32-FA,-91,4,15,0,100,206,10,1595324026670,Front
B8-27-EB-22-6B-12,-93,2,13,0,100,207,10,1595324026682,Front
B8-27-EB-6A-B8-0B,-95,4,15,0,100,206,10,1595324026783,Front
B8-27-EB-22-6B-12,-92,4,25,0,100,209,10,1595324027643,Front
B8-27-EB-AD-32-FA,-83,2,13,0,100,208,10,1595324027149,Front
B8-27-EB-7A-0F-BF,-85,4,23,0,100,212,10,1595324029084,Front
B8-27-EB-22-6B-12,-91,4,23,0,100,212,10,1595324029080,Front
B8-27-EB-22-6B-12,-95,2,23,0,100,214,10,1595324030117,Front
B8-27-EB-AD-32-FA,-82,2,14,0,100,213,10,1595324029838,Front
B8-27-EB-6A-B8-0B,-86,2,14,0,100,213,10,1595324030491,Front
B8-27-EB-22-6B-12,-79,2,12,0,100,216,10,1595324031035,Front
B8-27-EB-22-6B-12,-92,2,12,0,100,216,10,1595324031474,Front
B8-27-EB-7A-0F-BF,-98,2,12,0,100,216,10,1595324031259,Front
B8-27-EB-6A-B8-0B,-91,4,9,0,100,215,10,1595324031785,Front
B8-27-EB-AD-32-FA,-79,2,12,0,100,216,10,1595324031101,Front
B8-27-EB-AD-32-FA,-80,2,18,0,100,217,10,1595324032273,Front
B8-27-EB-6A-B8-0B,-88,2,16,0,100,220,10,1595324033874,Front
B8-27-EB-6A-B8-0B,-96,2,9,0,100,222,10,1595324034813,Front
B8-27-EB-6A-B8-0B,-96,4,19,0,100,225,10,1595324036281,Front
B8-27-EB-7A-0F-BF,-96,2,24,0,100,227,10,1595324036263,Front
B8-27-EB-7A-0F-BF,-82,2,14,0,100,229,10,1595324037254,Front
B8-27-EB-6A-B8-0B,-93,2,2,0,100,233,10,1595324039220,Front
B8-27-EB-AD-32-FA,-82,2,1,0,100,232,10,1595324039691,Front
B8-27-EB-7A-0F-BF,-80,4,3,0,100,234,10,1595324039731,Front
B8-27-EB-AD-32-FA,-79,2,4,0,100,235,10,1595324040365,Front
B8-27-EB-6A-B8-0B,-87,2,4,0,100,235,10,1595324040576,Front
B8-27-EB-6A-B8-0B,-86,4,8,0,100,237,10,1595324042021,Front
B8-27-EB-F2-6B-8A,-99,4,39,0,100,249,11,1595324047770,Living
B8-27-EB-6A-B8-0B,-82,2,29,0,100,251,11,1595324047895,Living
B8-27-EB-6A-B8-0B,-79,2,10,0,100,254,11,1595324049283,Living
B8-27-EB-DB-FE-98,-96,2,4,0,100,255,11,1595324049703,Living
B8-27-EB-F2-6B-8A,-88,2,10,0,100,254,11,1595324050740,Living
B8-27-EB-6A-B8-0B,-75,2,2,0,100,0,11,1595324050796,Living
B8-27-EB-F2-6B-8A,-80,2,0,0,100,3,11,1595324051757,Living
B8-27-EB-F2-6B-8A,-81,2,41,0,100,6,11,1595324053501,Living
B8-27-EB-6A-B8-0B,-83,4,25,0,100,8,11,1595324054030,Living
B8-27-EB-6A-B8-0B,-91,2,24,0,100,10,11,1595324055493,Living
B8-27-EB-6A-B8-0B,-94,2,15,0,100,12,11,1595324056436,Living
B8-27-EB-F2-6B-8A,-94,3,5,0,100,15,11,1595324057399,Living
B8-27-EB-DB-FE-98,-86,2,12,0,100,16,11,1595324057879,Living
B8-27-EB-F2-6B-8A,-82,2,8,0,100,17,11,1595324058356,Living
B8-27-EB-DB-FE-98,-89,2,12,0,100,16,11,1595324058783,Living
B8-27-EB-6A-B8-0B,-84,2,4,0,100,18,11,1595324058874,Living
B8-27-EB-DB-FE-98,-75,2,4,0,100,18,11,1595324059720,Living
B8-27-EB-6A-B8-0B,-72,2,6,0,100,19,11,1595324059798,Living
B8-27-EB-D5-33-8B,-84,4,8,0,100,20,11,1595324060280,Living
B8-27-EB-F2-6B-8A,-75,3,22,0,100,13,11,1595324056526,Living
B8-27-EB-6A-B8-0B,-91,2,6,0,100,19,11,1595324060750,Living
B8-27-EB-F2-6B-8A,-85,2,2,0,100,22,11,1595324061370,Living
B8-27-EB-6A-B8-0B,-83,2,1,0,100,24,11,1595324061716,Living
B8-27-EB-D5-33-8B,-77,2,1,0,100,27,11,1595324063286,Living
B8-27-EB-F2-6B-8A,-80,2,1,0,100,27,11,1595324063292,Living
B8-27-EB-6A-B8-0B,-74,2,0,0,100,31,11,1595324065095,Living
B8-27-EB-AD-32-FA,-81,2,0,0,100,31,11,1595324065278,Living
B8-27-EB-D5-33-8B,-84,2,1,0,100,32,11,1595324065584,Living
B8-27-EB-6A-B8-0B,-80,2,0,0,100,33,11,1595324066499,Living
B8-27-EB-F2-6B-8A,-79,2,0,0,100,34,11,1595324066708,Living
B8-27-EB-AD-32-FA,-96,2,0,0,100,35,11,1595324066985,Living
B8-27-EB-6A-B8-0B,-83,2,0,0,100,36,11,1595324068438,Living
B8-27-EB-6A-B8-0B,-73,2,0,0,100,38,11,1595324068935,Living
B8-27-EB-6A-B8-0B,-77,2,1,0,100,40,11,1595324069417,Living
B8-27-EB-DB-FE-98,-77,3,2,0,100,45,11,1595324072244,Living
B8-27-EB-6A-B8-0B,-86,3,1,0,100,47,11,1595324073699,Living
B8-27-EB-6A-B8-0B,-89,3,1,0,100,43,11,1595324071293,Living
B8-27-EB-F2-6B-8A,-92,2,1,0,100,41,11,1595324071290,Living
B8-27-EB-6A-B8-0B,-73,3,2,0,100,45,11,1595324071801,Living
B8-27-EB-F2-6B-8A,-71,3,2,0,100,48,11,1595324074189,Living
B8-27-EB-6A-B8-0B,-71,3,1,0,100,47,11,1595324072791,Living
B8-27-EB-DB-FE-98,-94,3,23,0,100,50,11,1595324074666,Living
B8-27-EB-6A-B8-0B,-86,3,23,0,100,50,11,1595324075159,Living
B8-27-EB-6A-B8-0B,-88,3,36,0,100,52,11,1595324076577,Living
B8-27-EB-F2-6B-8A,-79,3,33,0,100,55,11,1595324076592,Living
B8-27-EB-6A-B8-0B,-81,3,33,0,100,55,11,1595324077031,Living
B8-27-EB-DB-FE-98,-99,4,33,0,100,57,11,1595324077966,Living
B8-27-EB-6A-B8-0B,-80,3,41,0,100,59,11,1595324078522,Living
B8-27-EB-F2-6B-8A,-87,3,37,0,100,58,11,1595324079171,Living
B8-27-EB-DB-FE-98,-73,3,24,0,100,61,11,1595324079877,Living
B8-27-EB-6A-B8-0B,-83,3,38,0,100,64,11,1595324081888,Living
B8-27-EB-DB-FE-98,-70,3,41,0,100,65,11,1595324081905,Living
B8-27-EB-7A-0F-BF,-97,2,13,0,100,72,12,1595324084738,Bed1
