routerSerial,ri,action,movement,fall,battery,count,label,routerTime,loc_label
B8-27-EB-C0-BC-B1,-88,2,2,0,100,104,0,1595325205918,Dining
B8-27-EB-6A-B8-0B,-85,2,2,0,100,104,0,1595325205924,Dining
B8-27-EB-6A-B8-0B,-97,2,2,0,100,106,0,1595325206983,Dining
B8-27-EB-D5-33-8B,-81,2,1,0,100,107,0,1595325207527,Dining
B8-27-EB-DB-FE-98,-85,2,1,0,100,107,0,1595325207945,Dining
B8-27-EB-C0-BC-B1,-95,2,1,0,100,109,0,1595325208339,Dining
B8-27-EB-6A-B8-0B,-85,2,1,0,100,110,0,1595325208785,Dining
B8-27-EB-DB-FE-98,-91,2,1,0,100,111,0,1595325209253,Dining
B8-27-EB-6A-B8-0B,-92,2,1,0,100,111,0,1595325209262,Dining
B8-27-EB-6A-B8-0B,-83,2,3,0,100,118,0,1595325212635,Dining
B8-27-EB-DB-FE-98,-75,2,9,0,100,115,0,1595325211255,Dining
B8-27-EB-C0-BC-B1,-83,2,9,0,100,115,0,1595325211266,Dining
B8-27-EB-6A-B8-0B,-93,2,3,0,100,118,0,1595325213102,Dining
B8-27-EB-DB-FE-98,-73,2,1,0,100,120,0,1595325213653,Dining
B8-27-EB-D5-33-8B,-94,2,1,0,100,119,0,1595325214305,Dining
B8-27-EB-DB-FE-98,-81,2,2,0,100,122,0,1595325214566,Dining
B8-27-EB-D5-33-8B,-95,2,2,0,100,122,0,1595325215127,Dining
B8-27-EB-6A-B8-0B,-80,2,1,0,100,124,0,1595325215663,Dining
B8-27-EB-DB-FE-98,-92,2,3,0,100,125,0,1595325215968,Dining
B8-27-EB-D5-33-8B,-95,2,4,0,100,128,0,1595325217424,Dining
B8-27-EB-DB-FE-98,-89,2,4,0,100,128,0,1595325217440,Dining
B8-27-EB-C0-BC-B1,-83,2,11,0,100,131,0,1595325218948,Dining
B8-27-EB-6A-B8-0B,-89,4,13,0,100,132,0,1595325219344,Dining
B8-27-EB-DB-FE-98,-84,2,26,0,100,133,0,1595325219884,Dining
B8-27-EB-D5-33-8B,-92,2,26,0,100,133,0,1595325221017,Dining
B8-27-EB-D5-33-8B,-81,2,30,0,100,136,0,1595325221466,Dining
B8-27-EB-6A-B8-0B,-72,2,29,0,100,139,0,1595325222704,Dining
B8-27-EB-DB-FE-98,-79,4,25,0,100,138,0,1595325222871,Dining
B8-27-EB-6A-B8-0B,-80,2,29,0,100,139,0,1595325223184,Dining
B8-27-EB-DB-FE-98,-82,4,19,0,100,141,0,1595325223878,Dining
B8-27-EB-6A-B8-0B,-91,4,13,0,100,144,1,1595325225129,Stairway
B8-27-EB-6A-B8-0B,-76,2,26,0,100,149,1,1595325227550,Stairway
B8-27-EB-22-6B-12,-82,4,38,0,100,165,1,1595325235265,Stairway
B8-27-EB-22-6B-12,-86,2,18,0,100,167,1,1595325236240,Stairway
B8-27-EB-22-6B-12,-79,2,28,0,100,172,2,1595325238819,Buddha
B8-27-EB-22-6B-12,-84,4,17,0,100,174,2,1595325239678,Buddha
B8-27-EB-22-6B-12,-73,2,32,0,100,176,2,1595325240774,Buddha
B8-27-EB-22-6B-12,-88,2,39,0,100,179,2,1595325241900,Buddha
B8-27-EB-6A-B8-0B,-82,2,27,0,100,181,2,1595325242880,Buddha
B8-27-EB-22-6B-12,-91,4,6,0,100,183,2,1595325243815,Buddha
B8-27-EB-22-6B-12,-79,2,7,0,100,186,2,1595325245326,Buddha
B8-27-EB-22-6B-12,-94,4,30,0,100,188,2,1595325246217,Buddha
B8-27-EB-6A-B8-0B,-86,2,21,0,100,187,2,1595325246932,Buddha
B8-27-EB-AD-32-FA,-94,2,50,0,100,192,2,1595325248134,Buddha
B8-27-EB-22-6B-12,-81,3,30,0,100,194,2,1595325249139,Buddha
B8-27-EB-AD-32-FA,-81,3,7,0,100,195,2,1595325249669,Buddha
B8-27-EB-22-6B-12,-81,3,1,0,100,198,2,1595325251022,Buddha
B8-27-EB-AD-32-FA,-97,4,13,0,100,199,2,1595325251685,Buddha
B8-27-EB-22-6B-12,-85,3,14,0,100,201,2,1595325252456,Buddha
B8-27-EB-22-6B-12,-87,3,31,0,100,205,2,1595325254423,Buddha
B8-27-EB-22-6B-12,-93,3,24,0,100,207,2,1595325255337,Buddha
B8-27-EB-22-6B-12,-86,4,7,0,100,2,4,1595325279873,Working
B8-27-EB-DB-FE-98,-81,2,23,0,100,28,4,1595325293328,Working
B8-27-EB-7A-0F-BF,-83,2,23,0,100,40,4,1595325298684,Working
B8-27-EB-DB-FE-98,-87,4,15,0,100,25,4,1595325290956,Working
B8-27-EB-DB-FE-98,-85,15,1,0,100,11,4,1595325285163,Working
B8-27-EB-DB-FE-98,-100,2,6,0,100,255,4,1595325278370,Working
B8-27-EB-F2-6B-8A,-90,2,8,0,100,64,5,1595325309720,Hallway
B8-27-EB-22-6B-12,-93,2,2,0,100,65,5,1595325310058,Hallway
B8-27-EB-F2-6B-8A,-96,2,2,0,100,71,5,1595325314284,Hallway
B8-27-EB-22-6B-12,-82,4,14,0,100,74,5,1595325314412,Hallway
B8-27-EB-F2-6B-8A,-79,4,27,0,100,77,5,1595325315835,Hallway
B8-27-EB-F2-6B-8A,-77,2,32,0,100,84,6,1595325319223,Bed2
B8-27-EB-6A-B8-0B,-84,4,20,0,100,86,6,1595325320212,Bed2
B8-27-EB-F2-6B-8A,-93,2,32,0,100,84,6,1595325319666,Bed2
B8-27-EB-6A-B8-0B,-85,4,35,0,100,89,6,1595325321702,Bed2
B8-27-EB-F2-6B-8A,-77,4,35,0,100,89,6,1595325321701,Bed2
B8-27-EB-F2-6B-8A,-74,2,40,0,100,82,6,1595325318327,Bed2
B8-27-EB-F2-6B-8A,-94,4,35,0,100,89,6,1595325322223,Bed2
B8-27-EB-F2-6B-8A,-83,2,43,0,100,91,6,1595325322722,Bed2
B8-27-EB-F2-6B-8A,-96,4,26,0,100,95,6,1595325324468,Bed2
B8-27-EB-F2-6B-8A,-91,2,16,0,100,96,6,1595325324952,Bed2
B8-27-EB-6A-B8-0B,-98,2,10,0,100,97,6,1595325326000,Bed2
B8-27-EB-F2-6B-8A,-73,2,0,0,100,99,6,1595325326578,Bed2
B8-27-EB-6A-B8-0B,-87,4,32,0,100,105,6,1595325329258,Bed2
B8-27-EB-F2-6B-8A,-75,2,18,0,100,104,6,1595325329726,Bed2
B8-27-EB-F2-6B-8A,-83,2,33,0,100,107,6,1595325330404,Bed2
B8-27-EB-6A-B8-0B,-79,4,29,0,100,108,6,1595325330697,Bed2
B8-27-EB-F2-6B-8A,-86,4,29,0,100,108,6,1595325331188,Bed2
B8-27-EB-F2-6B-8A,-72,2,33,0,100,113,6,1595325333126,Bed2
B8-27-EB-22-6B-12,-83,2,31,0,100,121,7,1595325336966,Hallway
B8-27-EB-F2-6B-8A,-101,4,20,0,100,117,7,1595325337534,Hallway
B8-27-EB-22-6B-12,-80,2,1,0,100,131,7,1595325341826,Hallway
B8-27-EB-DB-FE-98,-83,2,6,0,100,170,8,1595325361474,Working
B8-27-EB-7A-0F-BF,-89,2,4,0,100,177,8,1595325363871,Working
B8-27-EB-7A-0F-BF,-101,2,17,0,100,182,8,1595325366205,Working
B8-27-EB-22-6B-12,-79,2,2,0,100,195,9,1595325372681,Hallway
B8-27-EB-22-6B-12,-88,2,14,0,100,207,10,1595325378207,Buddha
B8-27-EB-22-6B-12,-84,2,21,0,100,209,10,1595325379167,Buddha
B8-27-EB-6A-B8-0B,-84,4,21,0,100,208,10,1595325379421,Buddha
B8-27-EB-22-6B-12,-80,4,108,0,100,214,10,1595325381725,Buddha
B8-27-EB-AD-32-FA,-81,2,97,0,100,215,10,1595325382204,Buddha
B8-27-EB-6A-B8-0B,-81,2,10,0,100,216,10,1595325382593,Buddha
B8-27-EB-22-6B-12,-95,2,10,0,100,216,10,1595325382574,Buddha
B8-27-EB-6A-B8-0B,-93,2,10,0,100,216,10,1595325383014,Buddha
B8-27-EB-6A-B8-0B,-80,2,1,0,100,218,10,1595325383521,Buddha
B8-27-EB-22-6B-12,-94,2,1,0,100,219,10,1595325383967,Buddha
B8-27-EB-22-6B-12,-87,2,114,0,100,221,10,1595325384929,Buddha
B8-27-EB-6A-B8-0B,-98,4,82,0,100,228,10,1595325388291,Buddha
B8-27-EB-22-6B-12,-82,2,39,0,100,226,10,1595325387459,Buddha
B8-27-EB-22-6B-12,-73,2,8,0,100,231,10,1595325391235,Buddha
B8-27-EB-22-6B-12,-74,2,51,0,100,235,10,1595325391727,Buddha
B8-27-EB-22-6B-12,-83,2,21,0,100,238,10,1595325393165,Buddha
B8-27-EB-22-6B-12,-78,4,44,0,100,252,10,1595325399991,Buddha
B8-27-EB-6A-B8-0B,-90,4,7,0,100,243,10,1595325395490,Buddha
B8-27-EB-22-6B-12,-75,2,20,0,100,242,10,1595325395075,Buddha
B8-27-EB-22-6B-12,-80,4,82,0,100,228,10,1595325389732,Buddha
B8-27-EB-22-6B-12,-75,2,30,0,100,254,10,1595325400793,Buddha
B8-27-EB-22-6B-12,-71,2,9,0,100,0,10,1595325401731,Buddha
B8-27-EB-22-6B-12,-86,2,17,0,100,5,10,1595325404127,Buddha
B8-27-EB-22-6B-12,-79,2,24,0,100,8,11,1595325405908,Hallway
B8-27-EB-22-6B-12,-79,2,22,0,100,22,11,1595325412733,Hallway
B8-27-EB-22-6B-12,-79,4,21,0,100,24,11,1595325413330,Hallway
B8-27-EB-DB-FE-98,-97,2,22,0,100,25,11,1595325414169,Hallway
B8-27-EB-22-6B-12,-78,2,26,0,100,26,11,1595325414240,Hallway
B8-27-EB-F2-6B-8A,-87,2,14,0,100,28,11,1595325415250,Hallway
B8-27-EB-F2-6B-8A,-78,4,19,0,100,33,12,1595325417630,Bed2
B8-27-EB-6A-B8-0B,-86,2,28,0,100,34,12,1595325418290,Bed2
B8-27-EB-F2-6B-8A,-90,4,19,0,100,33,12,1595325418306,Bed2
B8-27-EB-F2-6B-8A,-85,2,27,0,100,37,12,1595325419505,Bed2
B8-27-EB-6A-B8-0B,-96,2,27,0,100,37,12,1595325420637,Bed2
B8-27-EB-F2-6B-8A,-83,4,27,0,100,42,12,1595325421910,Bed2
B8-27-EB-F2-6B-8A,-81,2,4,0,100,44,12,1595325423065,Bed2
B8-27-EB-F2-6B-8A,-87,2,24,0,100,51,12,1595325426221,Bed2
B8-27-EB-F2-6B-8A,-92,2,32,0,100,55,12,1595325428145,Bed2
B8-27-EB-6A-B8-0B,-93,2,43,0,100,57,12,1595325429093,Bed2
B8-27-EB-F2-6B-8A,-76,2,43,0,100,57,12,1595325429251,Bed2
B8-27-EB-F2-6B-8A,-85,2,5,0,100,60,12,1595325430548,Bed2
B8-27-EB-6A-B8-0B,-83,2,5,0,100,60,12,1595325430606,Bed2
B8-27-EB-6A-B8-0B,-93,4,10,0,100,62,12,1595325431487,Bed2
B8-27-EB-6A-B8-0B,-85,2,11,0,100,64,12,1595325432661,Bed2
B8-27-EB-F2-6B-8A,-70,4,14,0,100,65,12,1595325433002,Bed2
B8-27-EB-6A-B8-0B,-96,2,11,0,100,64,12,1595325433244,Bed2
B8-27-EB-F2-6B-8A,-83,2,38,0,100,67,12,1595325433902,Bed2
B8-27-EB-6A-B8-0B,-84,2,38,0,100,67,12,1595325434471,Bed2
B8-27-EB-F2-6B-8A,-84,2,5,0,100,73,12,1595325436787,Bed2
B8-27-EB-F2-6B-8A,-91,4,16,0,100,76,12,1595325438229,Bed2
B8-27-EB-F2-6B-8A,-93,2,19,0,100,78,12,1595325439183,Bed2
B8-27-EB-F2-6B-8A,-91,2,9,0,100,81,12,1595325441685,Bed2
B8-27-EB-22-6B-12,-82,2,6,0,100,83,12,1595325441703,Bed2
B8-27-EB-6A-B8-0B,-88,2,6,0,100,83,12,1595325442046,Bed2
B8-27-EB-F2-6B-8A,-84,2,4,0,100,85,12,1595325442567,Bed2
B8-27-EB-6A-B8-0B,-91,2,1,0,100,86,12,1595325443493,Bed2
B8-27-EB-6A-B8-0B,-75,2,2,0,100,88,12,1595325444017,Bed2
B8-27-EB-F2-6B-8A,-76,4,10,0,100,90,12,1595325444979,Bed2
B8-27-EB-F2-6B-8A,-82,2,20,0,100,92,12,1595325446130,Bed2
B8-27-EB-6A-B8-0B,-96,4,25,0,100,93,12,1595325446372,Bed2
B8-27-EB-F2-6B-8A,-75,2,23,0,100,94,12,1595325446876,Bed2
B8-27-EB-F2-6B-8A,-87,2,23,0,100,94,12,1595325447341,Bed2
B8-27-EB-F2-6B-8A,-75,2,14,0,100,97,12,1595325448432,Bed2
B8-27-EB-DB-FE-98,-80,2,13,0,100,101,13,1595325450239,Hallway
B8-27-EB-22-6B-12,-81,2,35,0,100,107,13,1595325453247,Hallway
B8-27-EB-22-6B-12,-75,2,19,0,100,109,13,1595325454248,Hallway
B8-27-EB-22-6B-12,-85,2,12,0,100,119,13,1595325459040,Hallway
B8-27-EB-22-6B-12,-91,2,2,0,100,122,14,1595325460284,Stairway
B8-27-EB-6A-B8-0B,-82,2,49,0,100,136,14,1595325468259,Stairway
B8-27-EB-F2-6B-8A,-97,2,9,0,100,121,14,1595325459902,Stairway
B8-27-EB-6A-B8-0B,-89,2,47,0,100,142,14,1595325469891,Stairway
B8-27-EB-DB-FE-98,-100,2,51,0,100,141,14,1595325470070,Stairway
B8-27-EB-6A-B8-0B,-95,2,20,0,100,145,15,1595325471330,Dining
B8-27-EB-DB-FE-98,-89,2,26,0,100,148,15,1595325472749,Dining
B8-27-EB-C0-BC-B1,-81,2,26,0,100,148,15,1595325472812,Dining
B8-27-EB-DB-FE-98,-81,2,11,0,100,151,15,1595325474192,Dining
B8-27-EB-DB-FE-98,-66,4,23,0,100,152,15,1595325474715,Dining
B8-27-EB-C0-BC-B1,-92,2,35,0,100,153,15,1595325475238,Dining
B8-27-EB-6A-B8-0B,-79,2,72,0,100,157,15,1595325477097,Dining
B8-27-EB-DB-FE-98,-83,2,72,0,100,157,15,1595325477128,Dining
B8-27-EB-6A-B8-0B,-92,2,72,0,100,157,15,1595325477561,Dining
B8-27-EB-DB-FE-98,-75,2,1,0,100,160,15,1595325478753,Dining
B8-27-EB-DB-FE-98,-88,2,48,0,100,162,15,1595325479553,Dining
B8-27-EB-6A-B8-0B,-81,2,48,0,100,162,15,1595325479961,Dining
B8-27-EB-DB-FE-98,-93,2,24,0,100,164,15,1595325480436,Dining
B8-27-EB-C0-BC-B1,-83,4,16,0,100,166,15,1595325482265,Dining
B8-27-EB-DB-FE-98,-87,2,24,0,100,170,15,1595325483311,Dining
B8-27-EB-DB-FE-98,-70,4,23,0,100,172,15,1595325484402,Dining
B8-27-EB-6A-B8-0B,-81,2,30,0,100,173,15,1595325484766,Dining
B8-27-EB-C0-BC-B1,-81,2,24,0,100,170,15,1595325483673,Dining
B8-27-EB-DB-FE-98,-73,2,26,0,100,174,15,1595325485719,Dining
B8-27-EB-C0-BC-B1,-75,2,26,0,100,174,15,1595325485266,Dining
B8-27-EB-DB-FE-98,-87,2,28,0,100,176,15,1595325486190,Dining
B8-27-EB-6A-B8-0B,-77,2,28,0,100,176,15,1595325486246,Dining
B8-27-EB-C0-BC-B1,-85,2,28,0,100,176,15,1595325486265,Dining
B8-27-EB-6A-B8-0B,-82,4,23,0,100,178,15,1595325487262,Dining
B8-27-EB-DB-FE-98,-85,4,27,0,100,181,15,1595325488591,Dining
B8-27-EB-6A-B8-0B,-92,4,40,0,100,184,15,1595325490042,Dining
B8-27-EB-D5-33-8B,-84,2,43,0,100,185,15,1595325490557,Dining
B8-27-EB-6A-B8-0B,-72,2,43,0,100,185,15,1595325490554,Dining
B8-27-EB-6A-B8-0B,-84,2,43,0,100,185,15,1595325491483,Dining
B8-27-EB-6A-B8-0B,-91,2,28,0,100,188,15,1595325491966,Dining
B8-27-EB-6A-B8-0B,-91,4,21,0,100,193,16,1595325494366,Stairway
B8-27-EB-AD-32-FA,-91,4,31,0,100,196,16,1595325495801,Stairway
B8-27-EB-6A-B8-0B,-84,2,44,0,100,195,16,1595325495910,Stairway
B8-27-EB-22-6B-12,-93,2,22,0,100,197,16,1595325496279,Stairway
B8-27-EB-6A-B8-0B,-80,2,22,0,100,197,16,1595325496322,Stairway
B8-27-EB-AD-32-FA,-95,4,24,0,100,199,16,1595325497242,Stairway
B8-27-EB-7A-0F-BF,-84,2,18,0,100,202,16,1595325498695,Stairway
B8-27-EB-7A-0F-BF,-90,2,19,0,100,208,16,1595325501645,Stairway
B8-27-EB-22-6B-12,-80,2,21,0,100,209,16,1595325502419,Stairway
B8-27-EB-22-6B-12,-84,2,12,0,100,212,16,1595325504536,Stairway
B8-27-EB-7A-0F-BF,-86,2,30,0,100,215,16,1595325504948,Stairway
B8-27-EB-22-6B-12,-81,2,43,0,100,217,16,1595325505900,Stairway
B8-27-EB-DB-FE-98,-83,2,19,0,100,226,17,1595325510197,Hallway
B8-27-EB-7A-0F-BF,-86,2,19,0,100,226,17,1595325510245,Hallway
B8-27-EB-DB-FE-98,-83,4,6,0,100,0,18,1595325524667,Working
B8-27-EB-DB-FE-98,-99,2,1,0,100,6,18,1595325527467,Working
B8-27-EB-DB-FE-98,-96,2,5,0,100,8,18,1595325528987,Working
B8-27-EB-22-6B-12,-81,2,3,0,100,1,18,1595325525099,Working
