routerSerial,ri,action,movement,fall,battery,count,label,routerTime,loc_label
B8-27-EB-DB-FE-98,-80,4,34,0,0,27,3,1595327765720,Bed1
B8-27-EB-6A-B8-0B,-80,3,33,0,0,29,3,1595327765934,Bed1
B8-27-EB-6A-B8-0B,-75,3,32,0,0,31,3,1595327767372,Bed1
B8-27-EB-F2-6B-8A,-82,3,51,0,0,35,3,1595327768650,Bed1
B8-27-EB-DB-FE-98,-82,3,51,0,0,35,3,1595327768848,Bed1
B8-27-EB-D5-33-8B,-95,3,31,0,0,28,3,1595327765516,Bed1
B8-27-EB-AD-32-FA,-80,3,51,0,0,35,3,1595327768860,Bed1
B8-27-EB-D5-33-8B,-86,4,54,0,0,33,3,1595327768922,Bed1
B8-27-EB-DB-FE-98,-81,3,37,0,0,40,4,1595327771518,Living
B8-27-EB-F2-6B-8A,-80,3,37,0,0,40,4,1595327771041,Living
B8-27-EB-F2-6B-8A,-93,4,41,0,0,39,4,1595327770554,Living
B8-27-EB-6A-B8-0B,-75,4,14,0,0,42,4,1595327771999,Living
B8-27-EB-22-6B-12,-83,4,14,0,0,42,4,1595327771989,Living
B8-27-EB-6A-B8-0B,-58,3,39,0,0,38,4,1595327770098,Living
B8-27-EB-6A-B8-0B,-85,3,6,0,0,43,4,1595327772477,Living
B8-27-EB-F2-6B-8A,-85,3,6,0,0,43,4,1595327772673,Living
B8-27-EB-D5-33-8B,-84,2,3,0,0,45,4,1595327774337,Living
B8-27-EB-22-6B-12,-97,3,3,0,0,51,4,1595327776305,Living
B8-27-EB-6A-B8-0B,-62,2,3,0,0,45,4,1595327773566,Living
B8-27-EB-6A-B8-0B,-79,3,3,0,0,48,4,1595327774903,Living
B8-27-EB-F2-6B-8A,-82,3,3,0,0,48,4,1595327775036,Living
B8-27-EB-D5-33-8B,-84,3,3,0,0,49,4,1595327775450,Living
B8-27-EB-DB-FE-98,-76,3,3,0,0,49,4,1595327775455,Living
B8-27-EB-F2-6B-8A,-81,3,3,0,0,49,4,1595327776044,Living
B8-27-EB-DB-FE-98,-88,3,3,0,0,51,4,1595327776295,Living
B8-27-EB-AD-32-FA,-79,3,1,0,0,52,4,1595327776817,Living
B8-27-EB-6A-B8-0B,-86,3,3,0,0,51,4,1595327776973,Living
B8-27-EB-DB-FE-98,-74,3,1,0,0,53,4,1595327777357,Living
B8-27-EB-6A-B8-0B,-76,3,1,0,0,53,4,1595327777548,Living
B8-27-EB-F2-6B-8A,-80,3,1,0,0,54,4,1595327777783,Living
B8-27-EB-DB-FE-98,-90,3,1,0,0,53,4,1595327777867,Living
B8-27-EB-6A-B8-0B,-88,3,1,0,0,55,4,1595327778276,Living
B8-27-EB-DB-FE-98,-90,3,1,0,0,55,4,1595327778394,Living
B8-27-EB-F2-6B-8A,-91,3,19,0,0,57,4,1595327779189,Living
B8-27-EB-AD-32-FA,-89,3,1,0,0,52,4,1595327779806,Living
B8-27-EB-6A-B8-0B,-73,3,22,0,0,58,4,1595327779798,Living
B8-27-EB-AD-32-FA,-79,3,19,0,0,60,4,1595327780654,Living
B8-27-EB-D5-33-8B,-80,3,19,0,0,60,4,1595327780812,Living
B8-27-EB-F2-6B-8A,-93,3,33,0,0,61,4,1595327781174,Living
B8-27-EB-6A-B8-0B,-88,3,19,0,0,60,4,1595327781184,Living
B8-27-EB-DB-FE-98,-93,3,33,0,0,61,4,1595327781273,Living
B8-27-EB-22-6B-12,-91,3,33,0,0,61,4,1595327781515,Living
B8-27-EB-6A-B8-0B,-83,4,28,0,0,62,4,1595327781597,Living
B8-27-EB-C0-BC-B1,-97,4,28,0,0,62,4,1595327781587,Living
B8-27-EB-DB-FE-98,-75,4,28,0,0,62,4,1595327781833,Living
B8-27-EB-AD-32-FA,-80,4,53,0,0,65,4,1595327783099,Living
B8-27-EB-F2-6B-8A,-79,4,24,0,0,68,4,1595327784516,Living
B8-27-EB-6A-B8-0B,-76,3,18,0,0,69,4,1595327784954,Living
B8-27-EB-F2-6B-8A,-98,4,24,0,0,68,4,1595327784947,Living
B8-27-EB-6A-B8-0B,-72,3,44,0,0,72,4,1595327786709,Living
B8-27-EB-6A-B8-0B,-78,4,35,0,0,74,4,1595327787353,Living
B8-27-EB-DB-FE-98,-94,3,54,0,0,73,4,1595327788000,Living
B8-27-EB-AD-32-FA,-82,3,9,0,0,75,4,1595327788019,Living
B8-27-EB-6A-B8-0B,-76,3,16,0,0,76,4,1595327788791,Living
B8-27-EB-22-6B-12,-78,3,25,0,0,78,4,1595327789260,Living
B8-27-EB-DB-FE-98,-94,4,29,0,0,77,4,1595327789442,Living
B8-27-EB-F2-6B-8A,-80,3,54,0,0,73,4,1595327789674,Living
B8-27-EB-DB-FE-98,-74,3,28,0,0,79,4,1595327789922,Living
B8-27-EB-22-6B-12,-90,4,43,0,0,80,4,1595327790222,Living
B8-27-EB-AD-32-FA,-74,3,28,0,0,79,4,1595327790274,Living
B8-27-EB-6A-B8-0B,-84,3,43,0,0,81,4,1595327790714,Living
B8-27-EB-6A-B8-0B,-78,4,54,0,0,83,5,1595327791739,Front
B8-27-EB-AD-32-FA,-77,3,47,0,0,84,5,1595327792493,Front
B8-27-EB-AD-32-FA,-89,4,52,0,0,86,5,1595327793103,Front
B8-27-EB-6A-B8-0B,-81,4,52,0,0,86,5,1595327793240,Front
B8-27-EB-22-6B-12,-92,3,53,0,0,85,5,1595327793573,Front
B8-27-EB-AD-32-FA,-82,3,46,0,0,88,5,1595327794071,Front
B8-27-EB-22-6B-12,-87,3,40,0,0,87,5,1595327794400,Front
B8-27-EB-22-6B-12,-91,4,31,0,0,89,5,1595327794933,Front
B8-27-EB-6A-B8-0B,-90,4,31,0,0,89,5,1595327795215,Front
B8-27-EB-7A-0F-BF,-90,3,16,0,0,90,5,1595327795521,Front
B8-27-EB-7A-0F-BF,-85,4,15,0,0,92,5,1595327795973,Front
B8-27-EB-6A-B8-0B,-80,3,22,0,0,91,5,1595327796326,Front
B8-27-EB-AD-32-FA,-93,4,12,0,0,95,5,1595327797427,Front
B8-27-EB-AD-32-FA,-77,3,18,0,0,94,5,1595327796958,Front
