routerSerial,ri,action,movement,fall,battery,count,label,routerTime
B8-27-EB-DB-FE-98,-71,3,0,0,100,170,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-82,3,2,0,100,172,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-77,2,1,0,100,180,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-78,2,1,0,100,184,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-78,2,1,0,100,183,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-93,2,1,0,100,193,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-77,2,1,0,100,192,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-89,2,2,0,100,202,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-76,2,0,0,100,204,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-95,2,1,0,100,210,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-92,2,0,0,100,214,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-98,2,2,0,100,231,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-87,2,2,0,100,231,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,1,0,100,238,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-81,2,1,0,100,234,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-95,2,1,0,100,235,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-84,2,0,0,100,214,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-93,2,1,0,100,238,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-77,2,3,0,100,240,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-97,4,23,0,100,246,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-86,2,2,0,100,242,Dining,1.59532E+12
B8-27-EB-D5-33-8B,-96,2,29,0,100,247,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-60,2,32,0,100,250,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-95,2,32,0,100,250,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-89,4,35,0,100,252,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-82,2,12,0,100,0,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-89,2,21,0,100,3,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-89,4,34,0,100,5,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-74,4,34,0,100,5,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-92,2,31,0,100,6,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-87,2,28,0,100,4,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-77,2,31,0,100,6,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-77,4,23,0,100,8,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-95,2,22,0,100,10,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-71,2,23,0,100,9,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-79,2,25,0,100,12,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-74,4,21,0,100,11,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-85,2,25,0,100,12,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-79,2,14,0,100,15,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-74,4,14,0,100,17,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-76,2,19,0,100,21,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-73,2,25,0,100,24,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-81,4,43,0,100,26,Pantry,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,38,0,100,25,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-87,2,2,0,100,29,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-87,2,0,0,100,32,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-77,3,0,0,100,33,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-85,2,0,0,100,37,Pantry,1.59532E+12
B8-27-EB-D5-33-8B,-82,2,22,0,100,38,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-75,2,51,0,100,40,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-82,2,8,0,100,43,Pantry,1.59532E+12
B8-27-EB-DB-FE-98,-85,2,5,0,100,44,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-76,2,4,0,100,45,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-84,2,4,0,100,55,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-87,2,6,0,100,50,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-92,4,20,0,100,59,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-81,2,19,0,100,65,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-83,2,4,0,100,67,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-93,2,5,0,100,69,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-84,2,1,0,100,72,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-85,2,0,0,100,75,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-92,2,1,0,100,76,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-73,2,15,0,100,81,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-85,4,25,0,100,89,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-90,2,5,0,100,102,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-84,2,2,0,100,105,Toilet,1.59532E+12
B8-27-EB-C0-BC-B1,-83,4,15,0,100,116,Toilet,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,16,0,100,117,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-82,2,16,0,100,117,Pantry,1.59532E+12
B8-27-EB-DB-FE-98,-94,2,16,0,100,117,Pantry,1.59532E+12
B8-27-EB-D5-33-8B,-84,4,6,0,100,119,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-89,2,14,0,100,121,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-78,2,4,0,100,134,Pantry,1.59532E+12
B8-27-EB-6A-B8-0B,-85,2,10,0,100,140,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-82,2,1,0,100,127,Pantry,1.59532E+12
B8-27-EB-C0-BC-B1,-76,2,3,0,100,131,Pantry,1.59532E+12
B8-27-EB-6A-B8-0B,-93,2,12,0,100,141,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-81,2,10,0,100,144,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-90,2,10,0,100,143,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-73,2,10,0,100,144,Dining,1.59532E+12
B8-27-EB-7A-0F-BF,-92,2,25,0,100,147,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-77,2,22,0,100,146,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-81,2,18,0,100,149,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-88,4,19,0,100,148,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-79,2,11,0,100,150,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-95,2,3,0,100,151,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-66,2,5,0,100,152,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-94,2,1,0,100,158,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-87,2,0,0,100,162,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-89,2,0,0,100,163,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-77,4,67,0,100,171,Dining,1.59532E+12
B8-27-EB-D5-33-8B,-92,4,15,0,100,178,DownHall,1.59532E+12
B8-27-EB-C0-BC-B1,-85,4,14,0,100,184,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-89,2,21,0,100,186,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-75,4,30,0,100,190,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-79,4,45,0,100,193,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-71,2,33,0,100,197,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-85,2,2,0,100,200,DownHall,1.59532E+12
B8-27-EB-6A-B8-0B,-86,2,2,0,100,200,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-93,2,1,0,100,202,DownHall,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,16,0,100,203,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-75,2,24,0,100,208,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-78,4,27,0,100,212,DownHall,1.59532E+12
B8-27-EB-D5-33-8B,-85,2,0,0,100,217,Kitchen,1.59532E+12
B8-27-EB-D5-33-8B,-82,4,4,0,100,236,Kitchen,1.59532E+12
B8-27-EB-D5-33-8B,-81,2,6,0,100,238,Kitchen,1.59532E+12
B8-27-EB-D5-33-8B,-97,3,8,0,100,248,Kitchen,1.59532E+12
B8-27-EB-D5-33-8B,-77,4,7,0,100,16,Kitchen,1.59532E+12
B8-27-EB-D5-33-8B,-89,2,6,0,100,20,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-87,2,24,0,100,22,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-80,2,1,0,100,28,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-78,2,2,0,100,30,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-81,4,14,0,100,34,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-96,4,14,0,100,34,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-84,2,16,0,100,36,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-83,4,15,0,100,37,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-82,2,24,0,100,39,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-77,4,21,0,100,40,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-79,2,22,0,100,42,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-79,2,28,0,100,41,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-83,4,15,0,100,43,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-94,2,13,0,100,47,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-90,2,34,0,100,48,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-86,4,33,0,100,49,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-78,2,10,0,100,50,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-90,2,9,0,100,54,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-87,4,21,0,100,59,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-69,2,26,0,100,60,Downhall,1.59532E+12
B8-27-EB-C0-BC-B1,-82,4,42,0,100,65,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-74,4,40,0,100,62,Downhall,1.59532E+12
B8-27-EB-DB-FE-98,-77,4,11,0,100,68,Downhall,1.59532E+12
B8-27-EB-6A-B8-0B,-96,2,19,0,100,67,Downhall,1.59532E+12
B8-27-EB-DB-FE-98,-79,2,6,0,100,69,Downhall,1.59532E+12
B8-27-EB-D5-33-8B,-82,2,7,0,100,74,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-74,2,4,0,100,75,Dining,1.59532E+12
B8-27-EB-D5-33-8B,-85,4,3,0,100,76,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-92,4,3,0,100,76,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-87,2,9,0,100,77,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-65,4,21,0,100,79,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-76,2,44,0,100,81,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-66,2,28,0,100,84,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,28,0,100,84,Dining,1.59532E+12
B8-27-EB-D5-33-8B,-95,2,2,0,100,70,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-70,2,23,0,100,86,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-78,4,56,0,100,88,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-54,2,36,0,100,93,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-57,2,0,0,100,95,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-95,2,1,0,100,98,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-72,2,1,0,100,98,Dining,1.59532E+12
B8-27-EB-C0-BC-B1,-86,4,41,0,100,105,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-61,2,36,0,100,100,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-91,4,41,0,100,105,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-61,4,27,0,100,102,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-96,4,24,0,100,108,Dining,1.59532E+12
B8-27-EB-DB-FE-98,-94,2,30,0,100,110,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-80,4,49,0,100,111,Dining,1.59532E+12
B8-27-EB-D5-33-8B,-84,2,36,0,100,112,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-65,2,22,0,100,113,Dining,1.59532E+12
B8-27-EB-6A-B8-0B,-75,2,21,0,100,115,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-84,4,21,0,100,120,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-78,2,28,0,100,124,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-94,4,8,0,100,123,Living,1.59532E+12
B8-27-EB-DB-FE-98,-96,2,22,0,100,122,Living,1.59532E+12
B8-27-EB-DB-FE-98,-74,2,27,0,100,125,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-85,2,27,0,100,125,Living,1.59532E+12
B8-27-EB-DB-FE-98,-76,3,0,0,100,127,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,2,0,100,129,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-71,3,0,0,100,127,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-80,2,28,0,100,132,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-93,3,0,0,100,127,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,9,0,100,134,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-87,4,4,0,100,136,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-73,2,3,0,100,139,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-86,2,24,0,100,141,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,18,0,100,143,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-86,4,18,0,100,146,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-78,4,18,0,100,146,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-75,2,6,0,100,148,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-73,2,15,0,100,150,Living,1.59532E+12
B8-27-EB-DB-FE-98,-93,2,6,0,100,148,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-78,2,18,0,100,153,Living,1.59532E+12
B8-27-EB-DB-FE-98,-75,2,15,0,100,150,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,18,0,100,153,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-84,4,16,0,100,155,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,2,0,100,156,Living,1.59532E+12
B8-27-EB-DB-FE-98,-81,4,19,0,100,160,Living,1.59532E+12
B8-27-EB-D5-33-8B,-79,3,16,0,100,162,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-79,3,7,0,100,159,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-88,4,19,0,100,160,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-97,4,18,0,100,163,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-80,2,37,0,100,167,Living,1.59532E+12
B8-27-EB-DB-FE-98,-89,4,15,0,100,168,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-77,2,37,0,100,167,Living,1.59532E+12
B8-27-EB-DB-FE-98,-94,2,22,0,100,170,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-75,2,22,0,100,170,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-87,2,34,0,100,172,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-73,2,34,0,100,172,Living,1.59532E+12
B8-27-EB-DB-FE-98,-78,2,34,0,100,172,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-79,2,1,0,100,174,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-84,2,1,0,100,174,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-95,2,1,0,100,174,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-82,4,5,0,100,177,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-87,4,5,0,100,177,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-76,2,34,0,100,179,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-93,2,34,0,100,179,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-77,2,34,0,100,179,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-78,4,5,0,100,177,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-85,2,21,0,100,182,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-85,2,21,0,100,182,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-86,4,26,0,100,184,Living,1.59532E+12
B8-27-EB-DB-FE-98,-77,2,21,0,100,182,Living,1.59532E+12
B8-27-EB-DB-FE-98,-90,4,26,0,100,184,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-81,2,28,0,100,185,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-87,2,28,0,100,189,Front,1.59532E+12
B8-27-EB-AD-32-FA,-79,2,38,0,100,191,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-84,2,36,0,100,192,Front,1.59532E+12
B8-27-EB-22-6B-12,-77,4,31,0,100,193,Front,1.59532E+12
B8-27-EB-AD-32-FA,-91,2,31,0,100,194,Front,1.59532E+12
B8-27-EB-22-6B-12,-92,2,32,0,100,195,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-94,2,31,0,100,194,Front,1.59532E+12
B8-27-EB-AD-32-FA,-86,4,32,0,100,196,Front,1.59532E+12
B8-27-EB-AD-32-FA,-79,2,28,0,100,189,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-91,4,32,0,100,196,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-84,2,41,0,100,197,Front,1.59532E+12
B8-27-EB-AD-32-FA,-75,4,37,0,100,199,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-81,2,1,0,100,203,Front,1.59532E+12
B8-27-EB-AD-32-FA,-91,4,15,0,100,206,Front,1.59532E+12
B8-27-EB-22-6B-12,-93,2,13,0,100,207,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-95,4,15,0,100,206,Front,1.59532E+12
B8-27-EB-22-6B-12,-92,4,25,0,100,209,Front,1.59532E+12
B8-27-EB-AD-32-FA,-83,2,13,0,100,208,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-85,4,23,0,100,212,Front,1.59532E+12
B8-27-EB-22-6B-12,-91,4,23,0,100,212,Front,1.59532E+12
B8-27-EB-22-6B-12,-95,2,23,0,100,214,Front,1.59532E+12
B8-27-EB-AD-32-FA,-82,2,14,0,100,213,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-86,2,14,0,100,213,Front,1.59532E+12
B8-27-EB-22-6B-12,-79,2,12,0,100,216,Front,1.59532E+12
B8-27-EB-22-6B-12,-92,2,12,0,100,216,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-98,2,12,0,100,216,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-91,4,9,0,100,215,Front,1.59532E+12
B8-27-EB-AD-32-FA,-79,2,12,0,100,216,Front,1.59532E+12
B8-27-EB-AD-32-FA,-80,2,18,0,100,217,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-88,2,16,0,100,220,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-96,2,9,0,100,222,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-96,4,19,0,100,225,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-96,2,24,0,100,227,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-82,2,14,0,100,229,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-93,2,2,0,100,233,Front,1.59532E+12
B8-27-EB-AD-32-FA,-82,2,1,0,100,232,Front,1.59532E+12
B8-27-EB-7A-0F-BF,-80,4,3,0,100,234,Front,1.59532E+12
B8-27-EB-AD-32-FA,-79,2,4,0,100,235,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-87,2,4,0,100,235,Front,1.59532E+12
B8-27-EB-6A-B8-0B,-86,4,8,0,100,237,Front,1.59532E+12
B8-27-EB-F2-6B-8A,-99,4,39,0,100,249,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-82,2,29,0,100,251,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-79,2,10,0,100,254,Living,1.59532E+12
B8-27-EB-DB-FE-98,-96,2,4,0,100,255,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-88,2,10,0,100,254,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-75,2,2,0,100,0,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-80,2,0,0,100,3,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-81,2,41,0,100,6,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,4,25,0,100,8,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-91,2,24,0,100,10,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-94,2,15,0,100,12,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-94,3,5,0,100,15,Living,1.59532E+12
B8-27-EB-DB-FE-98,-86,2,12,0,100,16,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-82,2,8,0,100,17,Living,1.59532E+12
B8-27-EB-DB-FE-98,-89,2,12,0,100,16,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-84,2,4,0,100,18,Living,1.59532E+12
B8-27-EB-DB-FE-98,-75,2,4,0,100,18,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-72,2,6,0,100,19,Living,1.59532E+12
B8-27-EB-D5-33-8B,-84,4,8,0,100,20,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-75,3,22,0,100,13,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-91,2,6,0,100,19,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-85,2,2,0,100,22,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,1,0,100,24,Living,1.59532E+12
B8-27-EB-D5-33-8B,-77,2,1,0,100,27,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-80,2,1,0,100,27,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-74,2,0,0,100,31,Living,1.59532E+12
B8-27-EB-AD-32-FA,-81,2,0,0,100,31,Living,1.59532E+12
B8-27-EB-D5-33-8B,-84,2,1,0,100,32,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-80,2,0,0,100,33,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-79,2,0,0,100,34,Living,1.59532E+12
B8-27-EB-AD-32-FA,-96,2,0,0,100,35,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,2,0,0,100,36,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-73,2,0,0,100,38,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-77,2,1,0,100,40,Living,1.59532E+12
B8-27-EB-DB-FE-98,-77,3,2,0,100,45,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-86,3,1,0,100,47,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-89,3,1,0,100,43,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-92,2,1,0,100,41,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-73,3,2,0,100,45,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-71,3,2,0,100,48,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-71,3,1,0,100,47,Living,1.59532E+12
B8-27-EB-DB-FE-98,-94,3,23,0,100,50,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-86,3,23,0,100,50,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-88,3,36,0,100,52,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-79,3,33,0,100,55,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-81,3,33,0,100,55,Living,1.59532E+12
B8-27-EB-DB-FE-98,-99,4,33,0,100,57,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-80,3,41,0,100,59,Living,1.59532E+12
B8-27-EB-F2-6B-8A,-87,3,37,0,100,58,Living,1.59532E+12
B8-27-EB-DB-FE-98,-73,3,24,0,100,61,Living,1.59532E+12
B8-27-EB-6A-B8-0B,-83,3,38,0,100,64,Living,1.59532E+12
B8-27-EB-DB-FE-98,-70,3,41,0,100,65,Living,1.59532E+12
B8-27-EB-7A-0F-BF,-97,2,13,0,100,72,Bed1,1.59532E+12
